event_id,timestamp,language_pair,ai_model_version,ai_model_provider,customer_tier,traffic_volume,content_type,sentence_length_words,latency_ms,user_edit_distance,quality_score
3280,2026-06-13,en-it,v2,Gemini,free,medium,legal,28,403,0.2287,0.7975
3281,2026-06-13,en-zh,v2,OpenAI,premium,high,support_ticket,13,404,0.6365,0.4138
3282,2026-06-13,en-pt,v2,Gemini,free,high,marketing,23,384,0.1099,0.8868
3283,2026-06-13,en-it,v2,OpenAI,enterprise,high,marketing,12,410,0.1688,0.8875
3284,2026-06-13,en-el,v2,Internal,premium,medium,support_ticket,17,413,0.2346,0.758
3285,2026-06-13,en-fr,v2,Gemini,premium,medium,support_ticket,13,393,0.0444,0.942
3286,2026-06-13,en-pt,v2,OpenAI,premium,high,marketing,27,368,0.0769,0.8573
3287,2026-06-13,en-pt,v2,Internal,free,low,support_ticket,15,282,0.01,0.9952
3288,2026-06-13,en-zh,v2,Gemini,enterprise,high,documentation,56,341,0.7893,0.1736
3289,2026-06-13,en-pt,v2,OpenAI,premium,high,documentation,26,265,0.105,0.9336
3290,2026-06-13,en-es,v2,Gemini,premium,medium,support_ticket,17,445,0.0401,0.9304
3291,2026-06-13,en-ja,v2,Internal,enterprise,high,documentation,27,407,0.9092,0.085
3292,2026-06-13,en-pt,v2,Gemini,free,medium,support_ticket,15,460,0.01,1.0
3293,2026-06-13,en-es,v2,OpenAI,enterprise,medium,documentation,27,376,0.01,1.0
3294,2026-06-13,en-it,v2,Gemini,enterprise,medium,support_ticket,23,446,0.0277,0.9894
3295,2026-06-13,en-pt,v2,OpenAI,free,high,legal,68,375,0.2717,0.7229
3296,2026-06-13,en-pt,v2,Internal,free,medium,legal,39,298,0.2542,0.729
3297,2026-06-13,en-fr,v2,Internal,premium,high,documentation,39,431,0.0983,0.8606
3298,2026-06-13,en-de,v2,Gemini,premium,high,legal,35,420,0.3853,0.6138
3299,2026-06-13,en-fr,v2,Internal,enterprise,low,support_ticket,24,291,0.0409,0.968
3300,2026-06-13,en-ja,v2,OpenAI,free,medium,legal,67,252,0.95,0.0848
3301,2026-06-13,en-es,v2,Internal,enterprise,high,support_ticket,25,338,0.01,0.99
3302,2026-06-13,en-de,v2,OpenAI,free,medium,support_ticket,17,383,0.1896,0.7876
3303,2026-06-13,en-it,v2,Internal,premium,low,documentation,43,422,0.1716,0.822
3304,2026-06-13,en-ja,v2,Gemini,enterprise,high,support_ticket,7,325,0.838,0.1825
3305,2026-06-13,en-zh,v2,OpenAI,enterprise,medium,documentation,42,348,0.7497,0.2232
3306,2026-06-13,en-fr,v2,Gemini,free,medium,documentation,49,384,0.0922,0.923
3307,2026-06-13,en-it,v2,Internal,premium,low,documentation,23,333,0.0268,0.8862
3308,2026-06-13,en-el,v2,Internal,free,medium,documentation,19,410,0.2948,0.7048
3309,2026-06-13,en-el,v2,Internal,free,low,legal,51,389,0.4883,0.5311
3310,2026-06-13,en-ja,v2,OpenAI,premium,high,documentation,41,360,0.9084,0.0979
3311,2026-06-13,en-es,v2,Gemini,free,medium,documentation,108,403,0.1034,0.8607
3312,2026-06-13,en-es,v2,Internal,free,high,support_ticket,18,417,0.01,0.9909
3313,2026-06-13,en-el,v2,Internal,free,medium,marketing,20,503,0.3935,0.6486
3314,2026-06-14,en-de,v2,Gemini,enterprise,high,documentation,31,322,0.204,0.8371
3315,2026-06-14,en-de,v2,Internal,premium,low,documentation,55,285,0.2193,0.7495
3316,2026-06-14,en-fr,v2,OpenAI,enterprise,high,marketing,22,375,0.2142,0.8024
3317,2026-06-14,en-es,v2,OpenAI,premium,medium,support_ticket,18,364,0.0322,0.9771
3318,2026-06-14,en-ja,v2,Gemini,enterprise,medium,documentation,24,307,0.8533,0.1535
3319,2026-06-14,en-pt,v2,Internal,free,high,support_ticket,21,365,0.01,1.0
3320,2026-06-14,en-pt,v2,OpenAI,free,medium,documentation,41,395,0.07,0.9336
3321,2026-06-14,en-el,v2,Gemini,premium,medium,support_ticket,17,451,0.2545,0.816
3322,2026-06-14,en-pt,v2,Gemini,enterprise,high,support_ticket,37,371,0.01,1.0
3323,2026-06-14,en-el,v2,OpenAI,free,medium,legal,66,459,0.4531,0.5767
3324,2026-06-14,en-de,v2,Internal,free,medium,documentation,60,399,0.2595,0.6613
3325,2026-06-14,en-pt,v2,Gemini,enterprise,low,documentation,49,340,0.1383,0.8933
3326,2026-06-14,en-zh,v2,Internal,free,medium,support_ticket,12,376,0.6765,0.3656
3327,2026-06-14,en-zh,v2,OpenAI,free,medium,documentation,25,371,0.7114,0.3082
3328,2026-06-14,en-ja,v2,Gemini,enterprise,medium,documentation,19,454,0.8794,0.1379
3329,2026-06-14,en-zh,v2,OpenAI,premium,medium,documentation,40,380,0.7707,0.207
3330,2026-06-14,en-ja,v2,OpenAI,enterprise,medium,support_ticket,9,449,0.85,0.1524
3331,2026-06-14,en-pt,v2,OpenAI,free,medium,documentation,30,371,0.0703,0.9461
3332,2026-06-14,en-ja,v2,Internal,enterprise,medium,marketing,18,363,0.891,0.1737
3333,2026-06-14,en-pt,v2,Internal,premium,high,marketing,21,399,0.0875,0.9422
3334,2026-06-14,en-it,v2,Gemini,free,low,documentation,32,429,0.01,1.0
3335,2026-06-14,en-fr,v2,Gemini,premium,medium,documentation,51,279,0.0976,0.8881
3336,2026-06-14,en-el,v2,OpenAI,premium,high,support_ticket,23,400,0.19,0.7973
3337,2026-06-14,en-zh,v2,OpenAI,premium,medium,support_ticket,24,375,0.6148,0.4343
3338,2026-06-14,en-es,v2,OpenAI,premium,medium,documentation,26,342,0.01,1.0
3339,2026-06-14,en-es,v2,Internal,premium,high,documentation,23,425,0.01,0.971
3340,2026-06-14,en-de,v2,Internal,free,low,legal,44,343,0.3263,0.6589
3341,2026-06-14,en-fr,v2,Internal,enterprise,high,support_ticket,32,307,0.0534,0.9375
3342,2026-06-14,en-de,v2,OpenAI,premium,high,documentation,45,333,0.2841,0.7096
3343,2026-06-14,en-it,v2,Internal,free,medium,support_ticket,13,319,0.01,1.0
3344,2026-06-14,en-fr,v2,Internal,free,medium,legal,65,336,0.2232,0.7373
3345,2026-06-14,en-el,v2,Gemini,premium,medium,documentation,28,343,0.1913,0.8109
3346,2026-06-14,en-it,v2,OpenAI,free,medium,support_ticket,14,417,0.038,0.9589
3347,2026-06-14,en-pt,v2,OpenAI,free,high,support_ticket,32,378,0.0855,0.9482
3348,2026-06-14,en-pt,v2,Internal,free,high,support_ticket,35,387,0.0155,0.9535
3349,2026-06-14,en-zh,v2,Internal,enterprise,medium,support_ticket,31,447,0.7051,0.2826
3350,2026-06-14,en-es,v2,Gemini,free,low,legal,51,409,0.2,0.7855
3351,2026-06-14,en-el,v2,Gemini,free,high,documentation,51,376,0.4237,0.5264
3352,2026-06-14,en-it,v2,Internal,free,medium,support_ticket,31,435,0.01,1.0
3353,2026-06-14,en-de,v2,OpenAI,free,low,documentation,23,447,0.1616,0.837
3354,2026-06-14,en-el,v2,Gemini,free,high,documentation,42,532,0.3104,0.7116
3355,2026-06-14,en-zh,v2,Internal,premium,low,marketing,19,392,0.758,0.2269
3356,2026-06-14,en-zh,v2,Gemini,premium,medium,legal,36,317,0.8271,0.2013
3357,2026-06-15,en-fr,v2,Gemini,enterprise,medium,marketing,23,312,0.1271,0.8738
3358,2026-06-15,en-ja,v2,Internal,free,high,documentation,27,388,0.8905,0.141
3359,2026-06-15,en-fr,v2,OpenAI,premium,medium,marketing,26,330,0.09,0.8589
3360,2026-06-15,en-el,v2,Internal,premium,low,support_ticket,17,307,0.1628,0.8465
3361,2026-06-15,en-el,v2,Gemini,free,low,marketing,15,471,0.3137,0.6903
3362,2026-06-15,en-pt,v2,OpenAI,premium,low,support_ticket,16,497,0.0389,0.9866
3363,2026-06-15,en-el,v2,OpenAI,free,medium,marketing,28,458,0.3797,0.5884
3364,2026-06-15,en-pt,v2,OpenAI,premium,high,support_ticket,13,437,0.01,0.9896
3365,2026-06-15,en-zh,v2,Internal,enterprise,medium,legal,51,549,0.817,0.1894
3366,2026-06-15,en-es,v2,Gemini,enterprise,low,marketing,24,276,0.1004,0.9135
3367,2026-06-15,en-fr,v2,Internal,free,medium,marketing,14,331,0.1129,0.9086
3368,2026-06-15,en-es,v2,OpenAI,free,medium,marketing,18,324,0.1019,0.9192
3369,2026-06-15,en-de,v2,OpenAI,free,medium,documentation,30,405,0.1495,0.8357
3370,2026-06-15,en-el,v2,OpenAI,premium,medium,support_ticket,15,426,0.2758,0.7224
3371,2026-06-15,en-zh,v2,OpenAI,free,low,marketing,22,342,0.7764,0.2436
3372,2026-06-15,en-zh,v2,Internal,premium,high,documentation,24,462,0.6603,0.2838
3373,2026-06-15,en-el,v2,Internal,enterprise,medium,legal,61,360,0.5898,0.3998
3374,2026-06-15,en-de,v2,OpenAI,premium,high,support_ticket,14,406,0.1255,0.8476
3375,2026-06-15,en-pt,v2,OpenAI,premium,high,marketing,14,456,0.104,0.9435
3376,2026-06-15,en-it,v2,Internal,enterprise,high,documentation,67,399,0.1603,0.8084
3377,2026-06-15,en-zh,v2,Internal,enterprise,high,documentation,20,472,0.6867,0.2877
3378,2026-06-15,en-it,v2,Internal,premium,medium,support_ticket,11,432,0.0831,0.8858
3379,2026-06-15,en-fr,v2,OpenAI,premium,high,marketing,8,425,0.0796,0.9834
3380,2026-06-15,en-de,v2,Internal,free,high,support_ticket,14,439,0.1296,0.8682
3381,2026-06-15,en-pt,v2,Internal,enterprise,low,documentation,31,418,0.0625,1.0
3382,2026-06-15,en-de,v2,Gemini,enterprise,medium,marketing,26,503,0.2449,0.7339
3383,2026-06-15,en-de,v2,Internal,free,medium,support_ticket,8,313,0.1571,0.8599
3384,2026-06-15,en-it,v2,Gemini,enterprise,medium,marketing,15,313,0.1342,0.8595
3385,2026-06-15,en-el,v2,Gemini,free,medium,marketing,5,401,0.2886,0.6309
3386,2026-06-15,en-fr,v2,Gemini,premium,medium,support_ticket,31,384,0.0337,0.9767
3387,2026-06-15,en-es,v2,Internal,premium,medium,marketing,41,278,0.1981,0.7903
3388,2026-06-15,en-pt,v2,Internal,enterprise,medium,marketing,22,424,0.1508,0.8499
3389,2026-06-15,en-zh,v2,Internal,free,high,documentation,58,482,0.7679,0.2398
3390,2026-06-15,en-el,v2,OpenAI,free,low,documentation,15,376,0.2819,0.6901
3391,2026-06-15,en-ja,v2,Gemini,premium,low,documentation,47,365,0.95,0.0638
3392,2026-06-15,en-es,v2,Internal,premium,low,marketing,35,396,0.1054,0.9018
3393,2026-06-15,en-fr,v2,Gemini,enterprise,high,documentation,77,353,0.1946,0.7811
3394,2026-06-15,en-de,v2,Gemini,premium,medium,documentation,75,313,0.2864,0.7694
3395,2026-06-15,en-ja,v2,OpenAI,premium,high,marketing,31,434,0.95,0.0658
3396,2026-06-15,en-it,v2,OpenAI,enterprise,medium,marketing,15,404,0.1571,0.849
3397,2026-06-15,en-de,v2,OpenAI,enterprise,high,support_ticket,21,385,0.1081,0.8704
3398,2026-06-15,en-zh,v2,Internal,premium,high,support_ticket,18,310,0.7514,0.2539
3399,2026-06-15,en-zh,v2,Internal,premium,medium,marketing,21,411,0.7814,0.2594
3400,2026-06-15,en-zh,v2,Internal,premium,medium,documentation,30,314,0.6316,0.3378
3401,2026-06-15,en-de,v2,OpenAI,free,medium,support_ticket,23,439,0.1246,0.8914
3402,2026-06-15,en-de,v2,Gemini,premium,medium,documentation,38,423,0.2409,0.7554
3403,2026-06-15,en-it,v2,OpenAI,free,medium,marketing,14,445,0.144,0.8799
3404,2026-06-15,en-pt,v2,OpenAI,free,medium,support_ticket,10,462,0.01,1.0
3405,2026-06-15,en-it,v2,OpenAI,enterprise,medium,marketing,22,421,0.1923,0.8439
3406,2026-06-16,en-zh,v2,Internal,enterprise,high,support_ticket,23,369,0.7122,0.2729
3407,2026-06-16,en-es,v2,OpenAI,premium,medium,legal,64,391,0.2993,0.6595
3408,2026-06-16,en-es,v2,Internal,free,medium,marketing,26,424,0.1108,0.862
3409,2026-06-16,en-el,v2,Internal,free,low,marketing,26,330,0.3585,0.6468
3410,2026-06-16,en-zh,v2,OpenAI,enterprise,low,documentation,46,419,0.8517,0.112
3411,2026-06-16,en-es,v2,Gemini,enterprise,medium,documentation,29,237,0.0702,0.9262
3412,2026-06-16,en-ja,v2,Internal,enterprise,medium,legal,35,328,0.95,0.05
3413,2026-06-16,en-de,v2,OpenAI,premium,medium,documentation,36,355,0.2117,0.8106
3414,2026-06-16,en-it,v2,OpenAI,free,high,documentation,40,336,0.1855,0.8019
3415,2026-06-16,en-de,v2,Internal,premium,high,documentation,62,360,0.3464,0.6125
3416,2026-06-16,en-it,v2,Gemini,free,medium,documentation,26,420,0.0564,0.9302
3417,2026-06-16,en-zh,v2,OpenAI,enterprise,medium,marketing,22,413,0.7999,0.1463
3418,2026-06-16,en-es,v2,Gemini,free,high,legal,50,290,0.268,0.708
3419,2026-06-16,en-de,v2,Internal,enterprise,high,marketing,30,289,0.2942,0.7106
3420,2026-06-16,en-de,v2,Internal,premium,medium,documentation,73,396,0.3277,0.6999
3421,2026-06-16,en-ja,v2,Gemini,free,high,support_ticket,14,390,0.7152,0.2732
3422,2026-06-16,en-pt,v2,Gemini,free,low,support_ticket,18,304,0.01,1.0
3423,2026-06-16,en-ja,v2,Gemini,enterprise,high,support_ticket,13,345,0.868,0.144
3424,2026-06-16,en-el,v2,Gemini,enterprise,high,documentation,38,277,0.4607,0.4877
3425,2026-06-16,en-de,v2,OpenAI,free,high,documentation,35,347,0.2181,0.7889
3426,2026-06-16,en-fr,v2,Gemini,free,high,support_ticket,13,301,0.086,0.9392
3427,2026-06-16,en-es,v2,OpenAI,premium,medium,support_ticket,24,422,0.01,0.9579
3428,2026-06-16,en-pt,v2,Gemini,free,low,documentation,21,423,0.0886,0.9343
3429,2026-06-16,en-el,v2,Internal,free,high,marketing,24,369,0.3382,0.6282
3430,2026-06-16,en-pt,v2,Gemini,premium,high,marketing,27,447,0.139,0.7979
3431,2026-06-16,en-de,v2,OpenAI,free,medium,legal,54,380,0.3758,0.5774
3432,2026-06-16,en-pt,v2,OpenAI,premium,high,documentation,46,399,0.1246,0.8624
3433,2026-06-16,en-ja,v2,Internal,premium,medium,documentation,29,375,0.8686,0.1302
3434,2026-06-16,en-ja,v2,OpenAI,enterprise,high,documentation,22,422,0.8953,0.1136
3435,2026-06-16,en-zh,v2,Gemini,enterprise,high,documentation,22,318,0.6877,0.335
3436,2026-06-16,en-el,v2,Internal,premium,medium,marketing,17,424,0.3048,0.7145
3437,2026-06-16,en-it,v2,Internal,enterprise,medium,legal,17,473,0.1631,0.8271
3438,2026-06-16,en-de,v2,OpenAI,free,medium,legal,44,411,0.3119,0.6898
3439,2026-06-16,en-ja,v2,OpenAI,premium,medium,documentation,47,384,0.912,0.1184
3440,2026-06-16,en-zh,v2,Gemini,premium,medium,documentation,62,394,0.856,0.1307
3441,2026-06-16,en-el,v2,Gemini,free,high,support_ticket,15,360,0.2123,0.7468
3442,2026-06-16,en-de,v2,Internal,free,low,support_ticket,19,382,0.1068,0.8945
3443,2026-06-16,en-ja,v2,Internal,premium,medium,support_ticket,15,412,0.7793,0.1902
3444,2026-06-16,en-zh,v2,OpenAI,enterprise,medium,documentation,48,343,0.7745,0.2207
3445,2026-06-16,en-ja,v2,Gemini,premium,high,documentation,49,394,0.9262,0.0577
3446,2026-06-16,en-de,v2,OpenAI,free,medium,marketing,17,383,0.203,0.8372
3447,2026-06-16,en-ja,v2,OpenAI,free,medium,marketing,15,421,0.9164,0.0562
3448,2026-06-16,en-es,v2,Internal,free,low,marketing,13,469,0.01,1.0
3449,2026-06-16,en-pt,v2,OpenAI,free,low,documentation,31,278,0.01,0.9607
3450,2026-06-16,en-es,v2,Internal,free,high,marketing,37,369,0.1734,0.8807
3451,2026-06-16,en-de,v2,OpenAI,free,medium,marketing,19,336,0.1967,0.766
3452,2026-06-16,en-el,v2,OpenAI,free,medium,marketing,13,393,0.3446,0.6818
3453,2026-06-17,en-pt,v2,Gemini,premium,medium,support_ticket,28,333,0.0254,0.9955
3454,2026-06-17,en-it,v2,OpenAI,enterprise,medium,support_ticket,11,427,0.0166,0.9662
3455,2026-06-17,en-it,v2,Internal,enterprise,low,documentation,49,372,0.0893,0.8942
3456,2026-06-17,en-fr,v2,Gemini,free,medium,marketing,17,390,0.1675,0.8746
3457,2026-06-17,en-de,v2,Internal,free,medium,support_ticket,19,520,0.1699,0.8007
3458,2026-06-17,en-it,v2,OpenAI,enterprise,medium,legal,59,364,0.2807,0.6976
3459,2026-06-17,en-es,v2,OpenAI,free,medium,marketing,18,436,0.1518,0.8489
3460,2026-06-17,en-de,v2,Internal,free,medium,documentation,30,358,0.2655,0.6887
3461,2026-06-17,en-pt,v2,OpenAI,premium,low,support_ticket,15,413,0.01,0.9878
3462,2026-06-17,en-pt,v2,OpenAI,free,medium,support_ticket,17,356,0.01,1.0
3463,2026-06-17,en-it,v2,Internal,free,medium,support_ticket,17,347,0.01,1.0
3464,2026-06-17,en-zh,v2,OpenAI,free,high,marketing,17,340,0.8242,0.1774
3465,2026-06-17,en-es,v2,Internal,premium,medium,legal,49,363,0.1989,0.7921
3466,2026-06-17,en-fr,v2,Gemini,enterprise,medium,support_ticket,21,417,0.0757,0.9527
3467,2026-06-17,en-de,v2,OpenAI,premium,medium,documentation,35,492,0.2169,0.7333
3468,2026-06-17,en-de,v2,OpenAI,premium,medium,documentation,46,348,0.2793,0.7407
3469,2026-06-17,en-de,v2,Internal,free,low,legal,69,419,0.3579,0.6731
3470,2026-06-17,en-pt,v2,OpenAI,free,low,marketing,21,465,0.1177,0.8434
3471,2026-06-17,en-zh,v2,Internal,premium,high,documentation,112,399,0.8862,0.1215
3472,2026-06-17,en-pt,v2,OpenAI,premium,medium,marketing,19,485,0.112,0.884
3473,2026-06-17,en-it,v2,Internal,free,medium,marketing,11,345,0.1205,0.873
3474,2026-06-17,en-el,v2,Gemini,enterprise,medium,marketing,16,394,0.4474,0.5153
3475,2026-06-17,en-zh,v2,OpenAI,free,medium,legal,32,448,0.8351,0.1493
3476,2026-06-17,en-zh,v2,Gemini,free,high,marketing,19,504,0.7309,0.2199
3477,2026-06-17,en-pt,v2,OpenAI,free,medium,marketing,34,367,0.2562,0.7485
3478,2026-06-17,en-zh,v2,Gemini,premium,low,support_ticket,12,396,0.6805,0.3014
3479,2026-06-17,en-de,v2,Internal,free,medium,documentation,45,355,0.1851,0.8332
3480,2026-06-17,en-pt,v2,OpenAI,free,high,support_ticket,24,342,0.0226,0.9421
3481,2026-06-17,en-zh,v2,OpenAI,free,medium,documentation,30,353,0.6952,0.3134
3482,2026-06-17,en-pt,v2,Internal,enterprise,medium,legal,58,318,0.2302,0.7781
3483,2026-06-17,en-ja,v2,OpenAI,free,medium,legal,45,381,0.95,0.0705
3484,2026-06-17,en-ja,v2,OpenAI,premium,high,marketing,13,404,0.8883,0.0994
3485,2026-06-17,en-ja,v2,Internal,enterprise,high,documentation,36,274,0.8835,0.174
3486,2026-06-17,en-fr,v2,OpenAI,free,medium,marketing,14,250,0.1323,0.8536
3487,2026-06-17,en-pt,v2,Gemini,free,medium,legal,81,325,0.2768,0.6714
3488,2026-06-17,en-zh,v2,Internal,free,medium,support_ticket,30,328,0.771,0.2186
3489,2026-06-17,en-fr,v2,Internal,premium,low,marketing,24,463,0.1785,0.8195
3490,2026-06-17,en-fr,v2,OpenAI,premium,medium,documentation,19,318,0.087,0.8795
3491,2026-06-17,en-es,v2,Internal,free,medium,documentation,42,411,0.0948,0.9193
3492,2026-06-18,en-ja,v2,Gemini,free,low,support_ticket,24,295,0.8855,0.0647
3493,2026-06-18,en-it,v2,Internal,enterprise,medium,marketing,27,475,0.1305,0.8852
3494,2026-06-18,en-ja,v2,OpenAI,enterprise,medium,support_ticket,21,411,0.8635,0.1106
3495,2026-06-18,en-ja,v2,Internal,enterprise,low,documentation,37,343,0.8677,0.0965
3496,2026-06-18,en-pt,v2,Gemini,free,high,support_ticket,22,325,0.0147,0.9933
3497,2026-06-18,en-fr,v2,OpenAI,free,low,legal,39,475,0.2308,0.76
3498,2026-06-18,en-ja,v2,Internal,free,medium,documentation,26,419,0.8645,0.1751
3499,2026-06-18,en-zh,v2,Internal,free,medium,marketing,13,301,0.69,0.3001
3500,2026-06-18,en-es,v2,Gemini,free,medium,documentation,35,566,0.0601,0.9397
3501,2026-06-18,en-pt,v2,OpenAI,free,low,marketing,19,461,0.1742,0.8223
3502,2026-06-18,en-de,v2,Gemini,premium,high,support_ticket,25,468,0.2827,0.685
3503,2026-06-18,en-es,v2,OpenAI,free,medium,support_ticket,14,449,0.0589,0.933
3504,2026-06-18,en-es,v2,Internal,free,medium,marketing,12,405,0.0665,0.9181
3505,2026-06-18,en-ja,v2,Internal,premium,medium,support_ticket,13,362,0.7849,0.1933
3506,2026-06-18,en-de,v2,Internal,enterprise,medium,support_ticket,20,365,0.1342,0.8784
3507,2026-06-18,en-fr,v2,Gemini,premium,medium,legal,27,396,0.1914,0.8224
3508,2026-06-18,en-pt,v2,OpenAI,premium,medium,support_ticket,22,326,0.01,0.9981
3509,2026-06-18,en-es,v2,Internal,premium,high,documentation,22,304,0.0729,0.9369
3510,2026-06-18,en-es,v2,Internal,free,medium,support_ticket,40,286,0.01,0.9756
3511,2026-06-18,en-it,v2,Gemini,enterprise,high,support_ticket,18,407,0.1678,0.8431
3512,2026-06-18,en-de,v2,Gemini,free,medium,support_ticket,31,375,0.1191,0.8746
3513,2026-06-18,en-ja,v2,OpenAI,enterprise,medium,support_ticket,36,400,0.9011,0.0992
3514,2026-06-18,en-fr,v2,Internal,premium,high,documentation,37,407,0.0621,0.9537
3515,2026-06-18,en-fr,v2,Internal,free,medium,legal,38,426,0.3609,0.6809
3516,2026-06-18,en-es,v2,OpenAI,premium,low,documentation,41,421,0.1155,0.9218
3517,2026-06-18,en-pt,v2,Internal,premium,medium,support_ticket,26,309,0.01,0.9658
3518,2026-06-18,en-pt,v2,Gemini,free,medium,support_ticket,22,310,0.0182,0.9588
3519,2026-06-18,en-pt,v2,Internal,enterprise,low,marketing,29,387,0.1499,0.8603
3520,2026-06-18,en-de,v2,Internal,enterprise,high,documentation,40,305,0.2627,0.7154
3521,2026-06-18,en-zh,v2,Internal,free,high,marketing,24,412,0.7842,0.2279
3522,2026-06-18,en-de,v2,Internal,free,high,legal,62,332,0.3419,0.694
3523,2026-06-18,en-ja,v2,OpenAI,free,low,documentation,27,369,0.842,0.1973
3524,2026-06-18,en-es,v2,Gemini,premium,high,support_ticket,15,377,0.01,0.9491
3525,2026-06-18,en-ja,v2,Gemini,premium,medium,marketing,20,477,0.8948,0.0895
3526,2026-06-18,en-fr,v2,Internal,premium,medium,support_ticket,18,349,0.0378,0.9944
3527,2026-06-18,en-el,v2,OpenAI,free,high,documentation,49,414,0.2548,0.7078
3528,2026-06-18,en-el,v2,Internal,enterprise,medium,documentation,62,406,0.3659,0.6009
3529,2026-06-18,en-de,v2,Gemini,premium,high,support_ticket,18,345,0.1499,0.9261
3530,2026-06-18,en-es,v2,OpenAI,premium,medium,documentation,56,366,0.1052,0.8626
3531,2026-06-18,en-zh,v2,OpenAI,free,medium,support_ticket,21,270,0.6645,0.3652
3532,2026-06-18,en-es,v2,Gemini,free,medium,marketing,29,346,0.195,0.774
3533,2026-06-18,en-ja,v2,Gemini,enterprise,medium,legal,39,346,0.95,0.05
3534,2026-06-18,en-es,v2,Gemini,free,medium,documentation,24,370,0.0695,0.9755
3535,2026-06-18,en-it,v2,OpenAI,enterprise,medium,support_ticket,22,476,0.0936,0.8846
3536,2026-06-18,en-it,v2,Internal,free,medium,support_ticket,19,343,0.0212,0.9536
3537,2026-06-18,en-it,v2,Internal,free,low,support_ticket,23,384,0.0452,0.9474
3538,2026-06-18,en-zh,v2,OpenAI,enterprise,high,legal,61,325,0.8973,0.0685
3539,2026-06-18,en-pt,v2,OpenAI,free,medium,documentation,16,313,0.0264,0.998
3540,2026-06-18,en-ja,v2,Internal,enterprise,low,documentation,22,272,0.8055,0.2726
3541,2026-06-18,en-it,v2,Internal,premium,low,marketing,18,428,0.1303,0.8941
3542,2026-06-18,en-es,v2,Internal,free,high,documentation,31,311,0.037,0.9251
3543,2026-06-18,en-el,v2,Gemini,enterprise,medium,marketing,19,350,0.3121,0.6315
3544,2026-06-18,en-es,v2,Gemini,free,medium,support_ticket,23,409,0.01,1.0
3545,2026-06-18,en-fr,v2,OpenAI,premium,medium,support_ticket,11,468,0.1039,0.869
3546,2026-06-19,en-es,v2,OpenAI,free,high,marketing,14,295,0.067,0.9578
3547,2026-06-19,en-fr,v2,OpenAI,free,medium,support_ticket,22,301,0.1328,0.893
3548,2026-06-19,en-es,v2,Gemini,free,high,marketing,16,351,0.11,0.8807
3549,2026-06-19,en-fr,v2,Gemini,premium,medium,documentation,35,391,0.061,0.8939
3550,2026-06-19,en-el,v2,Gemini,premium,medium,documentation,23,326,0.1654,0.8209
3551,2026-06-19,en-it,v2,Gemini,free,medium,marketing,15,344,0.2459,0.7665
