telemetry_id,vessel_name,vessel_type,speed_knots,beaufort_scale,cargo_weight_tons,route_status,timestamp,fuel_consumption_mt
TEL-13838,MV Fleet_09,Tanker,11.8,9.0,29643,Underway,2026-07-03 15:56:43.203853,16.11
TEL-13839,MV Fleet_10,Container,12.62,7.0,23026,Anchored,2026-07-03 16:11:43.203853,12.11
TEL-13840,MV Fleet_18,Bulk Carrier,23.01,6.0,20693,Underway,2026-07-03 16:26:43.203853,17.28
TEL-13841,MV Fleet_20,LNG Carrier,21.21,5.0,14212,Underway,2026-07-03 16:41:43.203853,12.22
TEL-13842,MV Fleet_13,Bulk Carrier,19.16,6.0,42964,Underway,2026-07-03 16:56:43.203853,14.33
TEL-13843,MV Fleet_08,Container,9.32,4.0,18850,Underway,2026-07-03 17:11:43.203853,6.33
TEL-13844,MV Fleet_07,Bulk Carrier,14.69,1.0,44767,Moored,2026-07-03 17:26:43.203853,5.08
TEL-13845,MV Fleet_17,Container,16.95,9.0,12322,Underway,2026-07-03 17:41:43.203853,15.82
TEL-13846,MV Fleet_15,LNG Carrier,11.0,5.0,40911,Underway,2026-07-03 17:56:43.203853,7.17
TEL-13847,MV Fleet_20,Bulk Carrier,15.17,8.0,35387,Underway,2026-07-03 18:11:43.203853,14.8
TEL-13848,MV Fleet_15,Bulk Carrier,17.62,7.0,10678,Underway,2026-07-03 18:26:43.203853,15.69
TEL-13849,MV Fleet_01,Container,13.24,8.0,6382,Underway,2026-07-03 18:41:43.203853,13.77
TEL-13850,MV Fleet_14,Container,20.5,1.0,26780,Underway,2026-07-03 18:56:43.203853,8.99
TEL-13851,MV Fleet_05,Tanker,21.45,9.0,32506,Underway,2026-07-03 19:11:43.203853,21.89
TEL-13852,MV Fleet_11,Container,13.18,1.0,47296,Anchored,2026-07-03 19:26:43.203853,3.44
TEL-13853,MV Fleet_16,Container,21.42,3.0,36848,Underway,2026-07-03 19:41:43.203853,13.9
TEL-13854,MV Fleet_02,Tanker,9.66,8.0,44882,Underway,2026-07-03 19:56:43.203853,13.44
TEL-13855,MV Fleet_08,Container,21.4,1.0,47202,Moored,2026-07-03 20:11:43.203853,11.55
TEL-13856,MV Fleet_11,Container,10.44,1.0,6705,Underway,2026-07-03 20:26:43.203853,3.27
TEL-13857,MV Fleet_18,Tanker,9.33,6.0,10997,Anchored,2026-07-03 20:41:43.203853,9.1
TEL-13858,MV Fleet_03,LNG Carrier,18.27,5.0,27447,Moored,2026-07-03 20:56:43.203853,14.93
TEL-13859,MV Fleet_01,LNG Carrier,15.55,6.0,45730,Underway,2026-07-03 21:11:43.203853,11.68
TEL-13860,MV Fleet_11,Container,22.53,3.0,49159,Underway,2026-07-03 21:26:43.203853,14.18
TEL-13861,MV Fleet_16,Container,13.81,6.0,19535,Underway,2026-07-03 21:41:43.203853,12.65
TEL-13862,MV Fleet_18,Tanker,12.59,2.0,29480,Anchored,2026-07-03 21:56:43.203853,5.13
TEL-13863,MV Fleet_16,Tanker,16.01,8.0,36051,Underway,2026-07-03 22:11:43.203853,15.31
TEL-13864,MV Fleet_10,LNG Carrier,15.3,6.0,17129,Anchored,2026-07-03 22:26:43.203853,13.0
TEL-13865,MV Fleet_18,Bulk Carrier,13.51,4.0,35785,Moored,2026-07-03 22:41:43.203853,10.36
TEL-13866,MV Fleet_06,Container,19.1,4.0,34402,Anchored,2026-07-03 22:56:43.203853,11.96
TEL-13867,MV Fleet_19,Bulk Carrier,20.15,7.0,46527,Moored,2026-07-03 23:11:43.203853,19.32
TEL-13868,MV Fleet_04,Bulk Carrier,21.65,3.0,7704,Underway,2026-07-03 23:26:43.203853,10.19
TEL-13869,MV Fleet_13,Tanker,23.57,3.0,32027,Moored,2026-07-03 23:41:43.203853,12.97
TEL-13870,MV Fleet_14,Container,12.27,6.0,10725,Underway,2026-07-03 23:56:43.203853,13.49
TEL-13871,MV Fleet_03,Container,19.46,9.0,30223,Underway,2026-07-04 00:11:43.203853,17.91
TEL-13872,MV Fleet_10,Tanker,14.31,1.0,31769,Underway,2026-07-04 00:26:43.203853,6.75
TEL-13873,MV Fleet_06,Bulk Carrier,18.83,5.0,32384,Underway,2026-07-04 00:41:43.203853,13.41
TEL-13874,MV Fleet_01,Tanker,15.62,1.0,37145,Underway,2026-07-04 00:56:43.203853,5.94
TEL-13875,MV Fleet_14,LNG Carrier,23.9,1.0,37892,Underway,2026-07-04 01:11:43.203853,9.81
TEL-13876,MV Fleet_08,Container,19.66,3.0,47497,Underway,2026-07-04 01:26:43.203853,9.01
TEL-13877,MV Fleet_19,LNG Carrier,23.24,3.0,35027,Underway,2026-07-04 01:41:43.203853,12.79
TEL-13878,MV Fleet_14,Tanker,21.36,4.0,17767,Underway,2026-07-04 01:56:43.203853,12.45
TEL-13879,MV Fleet_10,Container,22.45,3.0,26481,Moored,2026-07-04 02:11:43.203853,14.71
TEL-13880,MV Fleet_17,LNG Carrier,21.03,6.0,42575,Underway,2026-07-04 02:26:43.203853,16.86
TEL-13881,MV Fleet_09,LNG Carrier,15.35,4.0,23354,Anchored,2026-07-04 02:41:43.203853,10.21
TEL-13882,MV Fleet_06,Bulk Carrier,12.03,8.0,24146,Underway,2026-07-04 02:56:43.203853,16.72
TEL-13883,MV Fleet_11,Container,13.93,1.0,26901,Underway,2026-07-04 03:11:43.203853,4.94
TEL-13884,MV Fleet_07,LNG Carrier,8.32,8.0,8101,Underway,2026-07-04 03:26:43.203853,14.52
TEL-13885,MV Fleet_17,LNG Carrier,16.38,1.0,33727,Underway,2026-07-04 03:41:43.203853,7.88
TEL-13886,MV Fleet_01,Bulk Carrier,16.08,1.0,39422,Anchored,2026-07-04 03:56:43.203853,5.59
TEL-13887,MV Fleet_05,LNG Carrier,16.4,7.0,21515,Anchored,2026-07-04 04:11:43.203853,15.8
TEL-13888,MV Fleet_09,LNG Carrier,23.58,1.0,29806,Anchored,2026-07-04 04:26:43.203853,9.46
TEL-13889,MV Fleet_18,LNG Carrier,22.58,9.0,38162,Underway,2026-07-04 04:41:43.203853,23.22
TEL-13890,MV Fleet_02,Bulk Carrier,10.59,8.0,45087,Underway,2026-07-04 04:56:43.203853,14.17
TEL-13891,MV Fleet_11,LNG Carrier,13.9,1.0,8573,Underway,2026-07-04 05:11:43.203853,7.06
TEL-13892,MV Fleet_06,LNG Carrier,14.78,2.0,46941,Underway,2026-07-04 05:26:43.203853,7.19
TEL-13893,MV Fleet_08,Container,13.77,2.0,44874,Anchored,2026-07-04 05:41:43.203853,10.27
TEL-13894,MV Fleet_04,Container,20.78,2.0,30508,Anchored,2026-07-04 05:56:43.203853,8.89
TEL-13895,MV Fleet_18,Bulk Carrier,16.38,6.0,30985,Underway,2026-07-04 06:11:43.203853,14.93
TEL-13896,MV Fleet_11,Tanker,17.15,4.0,48915,Moored,2026-07-04 06:26:43.203853,10.95
TEL-13897,MV Fleet_05,Container,21.65,8.0,10060,Anchored,2026-07-04 06:41:43.203853,19.12
TEL-13898,MV Fleet_15,Bulk Carrier,20.89,1.0,15933,Underway,2026-07-04 06:56:43.203853,5.67
TEL-13899,MV Fleet_18,LNG Carrier,10.12,4.0,11632,Underway,2026-07-04 07:11:43.203853,8.15
TEL-13900,MV Fleet_02,LNG Carrier,19.42,5.0,44523,Moored,2026-07-04 07:26:43.203853,12.23
TEL-13901,MV Fleet_11,Bulk Carrier,14.97,9.0,48898,Underway,2026-07-04 07:41:43.203853,17.02
TEL-13902,MV Fleet_13,LNG Carrier,12.71,5.0,27973,Underway,2026-07-04 07:56:43.203853,9.11
TEL-13903,MV Fleet_04,LNG Carrier,8.8,3.0,10589,Underway,2026-07-04 08:11:43.203853,4.91
TEL-13904,MV Fleet_07,Tanker,15.8,4.0,16612,Underway,2026-07-04 08:26:43.203853,8.75
TEL-13905,MV Fleet_11,LNG Carrier,13.69,7.0,23888,Underway,2026-07-04 08:41:43.203853,12.33
TEL-13906,MV Fleet_04,Container,12.02,,24417,Underway,2026-07-04 08:56:43.203853,1.85
TEL-13907,MV Fleet_15,LNG Carrier,19.11,6.0,17015,Underway,2026-07-04 09:11:43.203853,15.59
TEL-13908,MV Fleet_01,Bulk Carrier,20.31,8.0,40744,Underway,2026-07-04 09:26:43.203853,18.71
TEL-13909,MV Fleet_03,Tanker,11.92,1.0,22855,Moored,2026-07-04 09:41:43.203853,5.26
TEL-13910,MV Fleet_14,LNG Carrier,8.79,8.0,16891,Moored,2026-07-04 09:56:43.203853,13.02
TEL-13911,MV Fleet_06,Bulk Carrier,21.58,7.0,32762,Underway,2026-07-04 10:11:43.203853,16.92
TEL-13912,MV Fleet_18,Container,8.16,1.0,11595,Moored,2026-07-04 10:26:43.203853,2.79
TEL-13913,MV Fleet_01,LNG Carrier,22.99,9.0,33557,Anchored,2026-07-04 10:41:43.203853,22.81
TEL-13914,MV Fleet_06,Tanker,18.04,3.0,26936,Underway,2026-07-04 10:56:43.203853,10.42
TEL-13915,MV Fleet_06,LNG Carrier,13.15,2.0,23281,Moored,2026-07-04 11:11:43.203853,6.21
TEL-13916,MV Fleet_16,Bulk Carrier,11.94,7.0,7192,Underway,2026-07-04 11:26:43.203853,14.21
TEL-13917,MV Fleet_05,Tanker,8.14,3.0,38859,Underway,2026-07-04 11:41:43.203853,5.92
TEL-13918,MV Fleet_17,LNG Carrier,11.77,1.0,47861,Underway,2026-07-04 11:56:43.203853,3.26
TEL-13919,MV Fleet_10,Container,10.2,3.0,39946,Underway,2026-07-04 12:11:43.203853,7.93
TEL-13920,MV Fleet_18,Tanker,17.79,6.0,37309,Underway,2026-07-04 12:26:43.203853,12.47
TEL-13921,MV Fleet_07,Container,10.66,3.0,46472,Anchored,2026-07-04 12:41:43.203853,4.6
TEL-13922,MV Fleet_03,Bulk Carrier,16.46,5.0,40455,Underway,2026-07-04 12:56:43.203853,12.14
TEL-13923,MV Fleet_13,LNG Carrier,17.44,9.0,33672,Moored,2026-07-04 13:11:43.203853,18.79
TEL-13924,MV Fleet_15,Container,12.77,7.0,8756,Underway,2026-07-04 13:26:43.203853,13.89
TEL-13925,MV Fleet_20,Bulk Carrier,8.56,2.0,43829,Moored,2026-07-04 13:41:43.203853,4.05
TEL-13926,MV Fleet_19,LNG Carrier,8.6,1.0,46391,Underway,2026-07-04 13:56:43.203853,5.08
TEL-13927,MV Fleet_03,Bulk Carrier,8.42,7.0,27918,Underway,2026-07-04 14:11:43.203853,9.75
TEL-13928,MV Fleet_04,Container,19.83,4.0,9494,Underway,2026-07-04 14:26:43.203853,12.62
TEL-13929,MV Fleet_05,Bulk Carrier,13.09,7.0,39047,Underway,2026-07-04 14:41:43.203853,14.81
TEL-13930,MV Fleet_01,Tanker,20.74,6.0,11538,Underway,2026-07-04 14:56:43.203853,18.0
TEL-13931,MV Fleet_04,LNG Carrier,14.91,7.0,7221,Underway,2026-07-04 15:11:43.203853,16.45
TEL-13932,MV Fleet_12,Bulk Carrier,15.25,4.0,10164,Underway,2026-07-04 15:26:43.203853,8.46
TEL-13933,MV Fleet_10,Container,16.21,3.0,38622,Underway,2026-07-04 15:41:43.203853,9.6
TEL-13934,MV Fleet_20,LNG Carrier,19.41,5.0,40980,Moored,2026-07-04 15:56:43.203853,13.37
TEL-13935,MV Fleet_13,Tanker,12.38,3.0,24152,Underway,2026-07-04 16:11:43.203853,7.35
TEL-13936,MV Fleet_14,LNG Carrier,9.95,3.0,19385,Underway,2026-07-04 16:26:43.203853,8.19
TEL-13937,MV Fleet_05,Tanker,16.9,4.0,28612,Anchored,2026-07-04 16:41:43.203853,13.74
TEL-13938,MV Fleet_04,LNG Carrier,13.23,8.0,17530,Underway,2026-07-04 16:56:43.203853,15.62
TEL-13939,MV Fleet_14,Bulk Carrier,15.08,2.0,8340,Underway,2026-07-04 17:11:43.203853,4.05
TEL-13940,MV Fleet_10,Bulk Carrier,18.35,4.0,28124,Underway,2026-07-04 17:26:43.203853,9.12
TEL-13941,MV Fleet_17,Container,15.91,3.0,47579,Underway,2026-07-04 17:41:43.203853,8.84
TEL-13942,MV Fleet_10,Tanker,17.92,7.0,38043,Underway,2026-07-04 17:56:43.203853,17.4
TEL-13943,MV Fleet_07,Container,16.71,2.0,17295,Underway,2026-07-04 18:11:43.203853,6.62
TEL-13944,MV Fleet_16,Bulk Carrier,19.84,1.0,25247,Underway,2026-07-04 18:26:43.203853,7.64
TEL-13945,MV Fleet_01,Tanker,19.29,1.0,5714,Anchored,2026-07-04 18:41:43.203853,10.05
TEL-13946,MV Fleet_17,Container,16.55,6.0,43822,Anchored,2026-07-04 18:56:43.203853,13.13
TEL-13947,MV Fleet_09,Container,18.86,3.0,5809,Anchored,2026-07-04 19:11:43.203853,13.02
TEL-13948,MV Fleet_06,Container,21.98,7.0,35144,Underway,2026-07-04 19:26:43.203853,17.5
TEL-13949,MV Fleet_19,Container,14.92,8.0,25362,Underway,2026-07-04 19:41:43.203853,17.31
TEL-13950,MV Fleet_13,Container,14.6,5.0,46821,Underway,2026-07-04 19:56:43.203853,11.43
TEL-13951,MV Fleet_03,Tanker,20.23,5.0,5036,Underway,2026-07-04 20:11:43.203853,15.31
TEL-13952,MV Fleet_07,Container,17.32,2.0,37402,Underway,2026-07-04 20:26:43.203853,11.11
TEL-13953,MV Fleet_09,Tanker,9.14,8.0,29498,Moored,2026-07-04 20:41:43.203853,14.35
TEL-13954,MV Fleet_05,Container,22.27,1.0,33387,Underway,2026-07-04 20:56:43.203853,11.21
TEL-13955,MV Fleet_10,Bulk Carrier,8.49,9.0,15273,Underway,2026-07-04 21:11:43.203853,13.68
TEL-13956,MV Fleet_17,Bulk Carrier,19.97,1.0,30030,Underway,2026-07-04 21:26:43.203853,6.6
TEL-13957,MV Fleet_12,Container,20.14,1.0,16403,Anchored,2026-07-04 21:41:43.203853,5.64
TEL-13958,MV Fleet_16,LNG Carrier,23.25,1.0,20037,Underway,2026-07-04 21:56:43.203853,8.33
TEL-13959,MV Fleet_03,Bulk Carrier,8.87,7.0,24039,Underway,2026-07-04 22:11:43.203853,14.41
TEL-13960,MV Fleet_09,Tanker,17.55,4.0,19017,Anchored,2026-07-04 22:26:43.203853,11.71
TEL-13961,MV Fleet_15,Container,14.85,7.0,22365,Underway,2026-07-04 22:41:43.203853,14.03
TEL-13962,MV Fleet_05,Tanker,13.29,5.0,44215,Underway,2026-07-04 22:56:43.203853,11.06
TEL-13963,MV Fleet_13,LNG Carrier,9.45,7.0,17583,Anchored,2026-07-04 23:11:43.203853,13.34
TEL-13964,MV Fleet_14,Container,17.0,7.0,37919,Moored,2026-07-04 23:26:43.203853,16.61
TEL-13965,MV Fleet_20,Bulk Carrier,15.66,4.0,49254,Underway,2026-07-04 23:41:43.203853,10.63
TEL-13966,MV Fleet_15,Tanker,9.67,2.0,14514,Underway,2026-07-04 23:56:43.203853,6.97
TEL-13967,MV Fleet_16,Bulk Carrier,17.8,8.0,43416,Underway,2026-07-05 00:11:43.203853,15.89
TEL-13968,MV Fleet_13,Bulk Carrier,19.81,2.0,6511,Underway,2026-07-05 00:26:43.203853,8.88
TEL-13969,MV Fleet_17,Container,20.28,9.0,23642,Underway,2026-07-05 00:41:43.203853,21.92
TEL-13970,MV Fleet_08,Tanker,22.49,5.0,21615,Moored,2026-07-05 00:56:43.203853,16.89
TEL-13971,MV Fleet_02,LNG Carrier,14.55,9.0,36589,Underway,2026-07-05 01:11:43.203853,17.85
TEL-13972,MV Fleet_05,Bulk Carrier,23.25,9.0,29225,Underway,2026-07-05 01:26:43.203853,21.1
TEL-13973,MV Fleet_06,Container,21.85,8.0,25846,Underway,2026-07-05 01:41:43.203853,20.75
TEL-13974,MV Fleet_12,Container,12.74,8.0,34152,Underway,2026-07-05 01:56:43.203853,13.66
TEL-13975,MV Fleet_18,LNG Carrier,10.55,4.0,45517,Underway,2026-07-05 02:11:43.203853,9.97
TEL-13976,MV Fleet_01,Container,14.97,4.0,5571,Underway,2026-07-05 02:26:43.203853,12.26
TEL-13977,MV Fleet_17,Bulk Carrier,14.43,2.0,31188,Anchored,2026-07-05 02:41:43.203853,5.88
TEL-13978,MV Fleet_11,Container,17.21,4.0,47530,Underway,2026-07-05 02:56:43.203853,14.93
TEL-13979,MV Fleet_10,Tanker,17.33,4.0,18217,Underway,2026-07-05 03:11:43.203853,9.61
TEL-13980,MV Fleet_19,Tanker,20.0,6.0,46999,Underway,2026-07-05 03:26:43.203853,15.23
TEL-13981,MV Fleet_14,Bulk Carrier,16.16,3.0,11609,Underway,2026-07-05 03:41:43.203853,8.71
TEL-13982,MV Fleet_10,Tanker,9.68,2.0,10151,Underway,2026-07-05 03:56:43.203853,4.74
TEL-13983,MV Fleet_15,LNG Carrier,21.73,8.0,11406,Anchored,2026-07-05 04:11:43.203853,21.64
TEL-13984,MV Fleet_19,Container,12.96,2.0,19893,Moored,2026-07-05 04:26:43.203853,6.77
TEL-13985,MV Fleet_04,Bulk Carrier,23.54,8.0,37956,Underway,2026-07-05 04:41:43.203853,19.35
TEL-13986,MV Fleet_02,LNG Carrier,9.89,7.0,12145,Anchored,2026-07-05 04:56:43.203853,12.63
TEL-13987,MV Fleet_09,Container,23.33,3.0,43695,Underway,2026-07-05 05:11:43.203853,13.96
TEL-13988,MV Fleet_10,LNG Carrier,9.46,6.0,38367,Underway,2026-07-05 05:26:43.203853,11.61
TEL-13989,MV Fleet_11,Bulk Carrier,11.7,6.0,18133,Underway,2026-07-05 05:41:43.203853,13.45
TEL-13990,MV Fleet_14,Bulk Carrier,8.75,5.0,17209,Underway,2026-07-05 05:56:43.203853,9.23
TEL-13991,MV Fleet_07,LNG Carrier,19.28,8.0,49292,Underway,2026-07-05 06:11:43.203853,19.32
TEL-13992,MV Fleet_15,Container,21.6,5.0,31965,Underway,2026-07-05 06:26:43.203853,14.71
TEL-13993,MV Fleet_19,Tanker,14.95,7.0,14145,Underway,2026-07-05 06:41:43.203853,13.5
TEL-13994,MV Fleet_15,Tanker,22.86,6.0,47585,Underway,2026-07-05 06:56:43.203853,15.46
TEL-13995,MV Fleet_08,LNG Carrier,17.44,7.0,39638,Underway,2026-07-05 07:11:43.203853,18.01
TEL-13996,MV Fleet_11,Bulk Carrier,18.08,9.0,25645,Underway,2026-07-05 07:26:43.203853,16.72
TEL-13997,MV Fleet_09,Container,21.53,3.0,23408,Underway,2026-07-05 07:41:43.203853,12.26
TEL-13998,MV Fleet_15,Container,12.75,7.0,17521,Underway,2026-07-05 07:56:43.203853,14.14
TEL-13999,MV Fleet_01,Bulk Carrier,13.67,3.0,26878,Underway,2026-07-05 08:11:43.203853,6.44
TEL-14000,MV Fleet_01,Tanker,22.5,2.0,43221,Underway,2026-07-05 08:26:43.203853,12.31
TEL-14001,MV Fleet_19,Container,22.42,7.0,39595,Anchored,2026-07-05 08:41:43.203853,16.38
TEL-14002,MV Fleet_03,LNG Carrier,23.62,4.0,26086,Underway,2026-07-05 08:56:43.203853,13.77
TEL-14003,MV Fleet_10,Tanker,22.43,1.0,21923,Anchored,2026-07-05 09:11:43.203853,10.86
TEL-14004,MV Fleet_08,LNG Carrier,10.04,6.0,21225,Underway,2026-07-05 09:26:43.203853,9.07
TEL-14005,MV Fleet_15,Tanker,21.18,6.0,12202,Moored,2026-07-05 09:41:43.203853,17.41
TEL-14006,MV Fleet_10,Bulk Carrier,14.56,6.0,35139,Underway,2026-07-05 09:56:43.203853,14.47
TEL-14007,MV Fleet_01,LNG Carrier,23.85,2.0,36974,Underway,2026-07-05 10:11:43.203853,13.4
TEL-14008,MV Fleet_18,LNG Carrier,15.56,1.0,31941,Underway,2026-07-05 10:26:43.203853,6.31
TEL-14009,MV Fleet_02,Bulk Carrier,16.86,3.0,42206,Underway,2026-07-05 10:41:43.203853,8.11
TEL-14010,MV Fleet_19,LNG Carrier,16.48,2.0,24885,Underway,2026-07-05 10:56:43.203853,6.2
TEL-14011,MV Fleet_13,Tanker,13.15,6.0,49907,Underway,2026-07-05 11:11:43.203853,11.44
TEL-14012,MV Fleet_01,Container,9.2,6.0,16218,Underway,2026-07-05 11:26:43.203853,6.14
TEL-14013,MV Fleet_02,Container,22.33,5.0,33750,Underway,2026-07-05 11:41:43.203853,15.39
TEL-14014,MV Fleet_16,Bulk Carrier,20.84,5.0,36612,Moored,2026-07-05 11:56:43.203853,14.31
TEL-14015,MV Fleet_15,Tanker,10.23,9.0,11716,Moored,2026-07-05 12:11:43.203853,15.7
TEL-14016,MV Fleet_13,LNG Carrier,20.43,5.0,21088,Underway,2026-07-05 12:26:43.203853,13.89
TEL-14017,MV Fleet_16,LNG Carrier,18.01,6.0,36001,Underway,2026-07-05 12:41:43.203853,14.72
TEL-14018,MV Fleet_17,Container,14.55,4.0,44586,Underway,2026-07-05 12:56:43.203853,9.91
TEL-14019,MV Fleet_07,LNG Carrier,12.06,1.0,27584,Anchored,2026-07-05 13:11:43.203853,2.07
TEL-14020,MV Fleet_17,Container,21.76,4.0,9286,Anchored,2026-07-05 13:26:43.203853,13.94
TEL-14021,MV Fleet_07,Bulk Carrier,19.2,2.0,9739,Moored,2026-07-05 13:41:43.203853,9.05
TEL-14022,MV Fleet_13,LNG Carrier,16.76,3.0,35158,Underway,2026-07-05 13:56:43.203853,6.73
TEL-14023,MV Fleet_05,Tanker,17.75,7.0,39857,Anchored,2026-07-05 14:11:43.203853,17.16
TEL-14024,MV Fleet_17,LNG Carrier,9.46,7.0,10605,Anchored,2026-07-05 14:26:43.203853,11.88
TEL-14025,MV Fleet_03,Container,15.58,1.0,44590,Underway,2026-07-05 14:41:43.203853,6.71
TEL-14026,MV Fleet_07,Bulk Carrier,11.1,8.0,8321,Anchored,2026-07-05 14:56:43.203853,14.33
TEL-14027,MV Fleet_17,Container,11.33,7.0,49541,Underway,2026-07-05 15:11:43.203853,10.31
TEL-14028,MV Fleet_07,LNG Carrier,18.58,1.0,38984,Underway,2026-07-05 15:26:43.203853,7.62
TEL-14029,MV Fleet_01,Container,22.58,8.0,42653,Moored,2026-07-05 15:41:43.203853,20.75
TEL-14030,MV Fleet_17,Container,14.46,2.0,17170,Underway,2026-07-05 15:56:43.203853,8.51
TEL-14031,MV Fleet_17,Bulk Carrier,11.32,8.0,13933,Underway,2026-07-05 16:11:43.203853,15.85
TEL-14032,MV Fleet_11,Tanker,18.38,3.0,27692,Underway,2026-07-05 16:26:43.203853,11.94
TEL-14033,MV Fleet_03,LNG Carrier,21.94,7.0,36474,Anchored,2026-07-05 16:41:43.203853,19.23
TEL-14034,MV Fleet_15,Bulk Carrier,19.97,6.0,14906,Underway,2026-07-05 16:56:43.203853,14.76
TEL-14035,MV Fleet_11,Tanker,21.9,5.0,28814,Moored,2026-07-05 17:11:43.203853,14.4
TEL-14036,MV Fleet_16,Container,16.58,2.0,40565,Underway,2026-07-05 17:26:43.203853,9.22
TEL-14037,MV Fleet_09,Tanker,20.03,2.0,5818,Underway,2026-07-05 17:41:43.203853,8.95
TEL-14038,MV Fleet_01,Container,10.24,1.0,13434,Underway,2026-07-05 17:56:43.203853,4.38
TEL-14039,MV Fleet_16,Container,13.57,9.0,35571,Anchored,2026-07-05 18:11:43.203853,19.43
TEL-14040,MV Fleet_09,Bulk Carrier,14.23,8.0,45694,Underway,2026-07-05 18:26:43.203853,14.72
TEL-14041,MV Fleet_19,Container,16.18,8.0,33890,Underway,2026-07-05 18:41:43.203853,17.64
TEL-14042,MV Fleet_12,Bulk Carrier,22.87,1.0,17069,Underway,2026-07-05 18:56:43.203853,8.48
TEL-14043,MV Fleet_19,Tanker,21.99,5.0,37780,Anchored,2026-07-05 19:11:43.203853,16.03
TEL-14044,MV Fleet_09,Tanker,10.15,6.0,43662,Underway,2026-07-05 19:26:43.203853,13.48
TEL-14045,MV Fleet_07,Container,10.76,2.0,28434,Moored,2026-07-05 19:41:43.203853,7.28
TEL-14046,MV Fleet_14,Bulk Carrier,13.72,5.0,12392,Underway,2026-07-05 19:56:43.203853,10.35
TEL-14047,MV Fleet_19,Container,12.65,6.0,21102,Underway,2026-07-05 20:11:43.203853,14.35
TEL-14048,MV Fleet_19,Bulk Carrier,17.84,9.0,38457,Underway,2026-07-05 20:26:43.203853,18.53
TEL-14049,MV Fleet_02,Bulk Carrier,22.44,1.0,27262,Moored,2026-07-05 20:41:43.203853,12.85
TEL-14050,MV Fleet_09,Bulk Carrier,23.4,3.0,16932,Anchored,2026-07-05 20:56:43.203853,13.05
TEL-14051,MV Fleet_13,Tanker,18.46,9.0,16766,Underway,2026-07-05 21:11:43.203853,20.18
TEL-14052,MV Fleet_15,Bulk Carrier,21.41,1.0,27711,Moored,2026-07-05 21:26:43.203853,9.76
TEL-14053,MV Fleet_03,Tanker,16.4,1.0,18292,Underway,2026-07-05 21:41:43.203853,4.51
TEL-14054,MV Fleet_11,Bulk Carrier,11.33,1.0,25687,Underway,2026-07-05 21:56:43.203853,6.04
TEL-14055,MV Fleet_14,Tanker,16.4,7.0,30899,Underway,2026-07-05 22:11:43.203853,15.48
TEL-14056,MV Fleet_08,LNG Carrier,16.88,5.0,12408,Underway,2026-07-05 22:26:43.203853,11.55
TEL-14057,MV Fleet_18,Tanker,19.88,6.0,15694,Underway,2026-07-05 22:41:43.203853,14.32
TEL-14058,MV Fleet_19,Tanker,11.52,8.0,45910,Underway,2026-07-05 22:56:43.203853,13.65
TEL-14059,MV Fleet_16,Container,13.89,2.0,39533,Underway,2026-07-05 23:11:43.203853,6.39
TEL-14060,MV Fleet_02,Bulk Carrier,13.82,2.0,20237,Underway,2026-07-05 23:26:43.203853,4.87
TEL-14061,MV Fleet_08,LNG Carrier,23.35,3.0,10778,Underway,2026-07-05 23:41:43.203853,11.75
TEL-14062,MV Fleet_06,Container,15.1,3.0,40059,Underway,2026-07-05 23:56:43.203853,5.95
TEL-14063,MV Fleet_12,Bulk Carrier,20.08,3.0,31561,Underway,2026-07-06 00:11:43.203853,9.84
TEL-14064,MV Fleet_15,LNG Carrier,20.01,4.0,9866,Anchored,2026-07-06 00:26:43.203853,14.57
TEL-14065,MV Fleet_08,LNG Carrier,12.25,3.0,13429,Underway,2026-07-06 00:41:43.203853,9.13
TEL-14066,MV Fleet_04,LNG Carrier,17.15,,48352,Anchored,2026-07-06 00:56:43.203853,8.42
TEL-14067,MV Fleet_15,Bulk Carrier,22.31,9.0,49515,Anchored,2026-07-06 01:11:43.203853,24.5
TEL-14068,MV Fleet_20,LNG Carrier,15.6,6.0,27837,Underway,2026-07-06 01:26:43.203853,15.09
TEL-14069,MV Fleet_17,LNG Carrier,23.12,3.0,39075,Underway,2026-07-06 01:41:43.203853,13.49
TEL-14070,MV Fleet_13,Container,11.43,9.0,39853,Underway,2026-07-06 01:56:43.203853,16.83
TEL-14071,MV Fleet_18,Tanker,9.19,4.0,31395,Underway,2026-07-06 02:11:43.203853,7.87
TEL-14072,MV Fleet_02,Bulk Carrier,22.26,4.0,21415,Underway,2026-07-06 02:26:43.203853,11.92
TEL-14073,MV Fleet_13,Tanker,21.56,8.0,36986,Underway,2026-07-06 02:41:43.203853,19.0
TEL-14074,MV Fleet_13,Container,23.88,7.0,29104,Underway,2026-07-06 02:56:43.203853,15.41
TEL-14075,MV Fleet_15,Tanker,18.87,7.0,5291,Underway,2026-07-06 03:11:43.203853,14.76
TEL-14076,MV Fleet_20,LNG Carrier,22.99,7.0,8686,Anchored,2026-07-06 03:26:43.203853,20.84
TEL-14077,MV Fleet_10,LNG Carrier,21.23,5.0,6642,Underway,2026-07-06 03:41:43.203853,14.83
TEL-14078,MV Fleet_03,Bulk Carrier,21.51,7.0,36477,Moored,2026-07-06 03:56:43.203853,16.27
TEL-14079,MV Fleet_19,Bulk Carrier,17.11,4.0,29150,Underway,2026-07-06 04:11:43.203853,11.79
